29 28
2
650
12 12
13 12
14 12
15 12
13 21
1 1 1 1 1 1 1 1 1 0 0 0 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 2 2 2 1
1 0 1 1 1 1 1 0 1 0 0 0 1 0 1 0 0 0 1 7 1 1 1 1 1 1 2 1
1 0 1 0 0 0 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 0 0 0 0 1 2 1
1 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 2 1
1 0 0 0 0 0 0 0 1 1 1 1 1 0 1 1 1 1 1 0 2 2 2 2 2 2 2 1
1 0 1 1 1 1 1 0 0 0 0 0 0 0 2 2 2 2 2 0 1 1 1 1 1 1 2 1
1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 2 1
1 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 1 0 2 2 2 2 2 2 2 1
1 1 1 1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 1 1 1 2 1 1 1 1
0 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 2 1 0 0 0
0 0 0 1 0 1 0 1 0 1 0 1 0 0 0 0 1 0 1 0 1 0 1 2 1 0 0 0
0 0 0 1 0 1 0 1 0 3 0 1 0 0 0 0 1 0 3 0 1 0 1 2 1 0 0 0
1 1 1 1 9 1 1 1 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 2 1 1 1 1
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 2 2 0
1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1
0 0 0 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 0 0 0
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
0 0 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 0 0
0 0 0 1 0 1 0 0 0 1 0 1 0 0 6 0 1 0 1 0 0 0 1 0 1 0 0 0
1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 5 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1
1 0 1 0 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1
1 0 0 0 1 2 1 0 1 1 1 1 1 0 1 1 1 1 1 2 1 1 0 1 0 0 0 1
1 0 1 1 1 2 1 0 1 0 0 0 1 0 1 0 0 0 1 2 1 1 0 1 1 1 0 1
1 0 1 1 1 2 1 0 1 0 0 0 1 0 1 1 1 1 1 2 1 1 0 1 1 1 0 1
1 0 0 0 0 0 0 0 1 0 0 0 1 0 2 8 2 2 2 2 1 1 0 0 0 0 0 1
1 1 1 1 1 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
