0 80
14 28
1 0 1 1 1 1 0 1 1 2 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 2 1
1 0 0 0 0 0 0 1 1 2 2 2 2 1 1 2 2 2 2 1 1 2 2 2 2 2 2 1
1 1 1 1 1 1 3 1 1 1 1 1 0 1 1 0 1 1 1 1 1 2 1 1 1 1 1 1
0 0 0 0 0 1 2 1 1 1 1 1 0 1 1 0 1 1 1 1 1 2 1 0 0 0 0 0
0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 2 1 0 0 0 0 0
0 0 0 0 0 1 0 1 1 0 1 1 1 0 0 1 1 1 0 1 1 3 1 0 0 0 0 0
1 1 1 1 1 1 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 2 1 1 1 1 1 1
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 2 0 0 0 0 0 0
1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 2 1 1 1 1 1 1
0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 2 1 0 0 0 0 0
1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 2 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 2 2 2 2 2 2 2 2 2 2 1
1 0 1 1 1 1 0 1 1 1 1 1 2 1 1 2 1 1 1 1 1 2 1 1 1 1 2 1
1 0 1 1 1 1 0 1 1 1 1 1 2 1 1 2 1 1 1 1 1 2 1 1 1 1 2 1
4
0 13 5 14 7 1 0
0 9 8 13 7 1 0
0 16 4 12 7 1 0
1 12 6 12 6 1 0 35113
12 11 12 9 1 0 3
