29 28
5
330
26 8
26 9
26 10
26 11
19 27
1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1 2 1 1 1 2 2 1 2 2 2 1 2 2 1 1 1 2 1 2 2 1 2 1 1 1 2 1
1 2 1 0 0 1 2 1 2 2 2 1 2 1 2 2 2 2 1 2 2 1 2 1 1 1 2 1
1 2 1 1 1 1 2 1 2 2 2 1 2 2 1 1 2 2 1 1 1 1 2 1 1 1 2 1
1 2 1 0 0 1 2 1 2 2 2 1 2 2 3 2 1 2 1 2 2 1 2 1 1 1 2 1
1 2 1 1 1 2 2 2 1 1 1 2 2 1 1 1 2 2 1 2 2 1 2 2 2 2 2 1
1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 1 1 1 1 1
1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 4 0 0 0 1
0 0 0 1 2 2 2 2 2 7 2 2 2 2 2 2 2 2 2 2 2 2 0 4 0 0 0 1
0 0 0 1 2 1 1 1 1 2 1 2 1 1 1 2 1 2 1 1 1 1 5 4 0 0 0 1
0 0 0 1 2 2 2 2 2 2 1 2 1 2 2 2 1 2 1 0 0 1 0 4 0 0 0 1
1 1 1 1 2 1 1 1 1 2 1 2 1 2 1 2 1 2 1 0 0 1 0 1 1 1 1 1
0 2 2 2 2 2 2 2 2 2 1 2 1 2 1 2 1 2 1 1 1 1 2 2 2 2 2 0
1 1 1 1 2 1 1 1 1 2 1 2 1 2 1 2 1 2 1 2 2 2 2 1 1 1 1 1
0 0 0 1 2 1 2 2 2 2 2 2 2 3 2 2 2 2 6 2 1 1 2 2 2 2 2 1
0 0 0 1 2 1 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 1 1 2 1
0 0 0 1 2 1 2 1 0 0 0 0 0 0 0 1 2 1 2 2 2 2 2 2 2 1 2 1
1 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 2 1 2 1 2 1
1 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1
1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1
1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
1 2 2 1 1 1 2 1 2 2 2 1 2 2 1 1 1 2 1 2 2 1 2 2 1 1 1 1
1 2 1 2 2 2 2 1 2 3 2 1 2 1 2 2 2 2 1 2 1 2 2 1 0 0 0 1
1 2 2 1 1 2 2 1 2 2 2 1 2 1 2 2 2 2 1 1 2 2 2 8 1 1 0 1
1 2 2 2 2 1 2 1 2 2 2 1 2 1 2 2 2 2 1 2 1 2 2 2 2 2 1 1
0 2 1 1 1 2 2 2 1 1 1 9 0 0 1 1 1 2 1 2 2 1 2 1 1 1 2 0
1 2 2 2 2 2 3 2 2 2 2 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 3 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
